x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,y,timestamp
0.0,0.0,-0.1531094010224445,0.0,-0.41085159227615164,0.0,0.690225433887375,1.0,1.0788966152907522,1.9902642867963185,0.0,0.0,-0.9972557291773332,-1.0,0.0,0.0,0.7446818844086798,1.0,1,1760607741.9637609
0.0,0.0,0.8094442837749731,0.0,-0.22314707921285162,0.0,0.6174982915235824,1.0,1.0788966152907522,1.9202273623666335,0.0,0.0,0.6460055096418733,-1.0,0.0,0.0,0.6662168166726152,1.0,1,1760608047.437048
0.0,0.0,-0.29839489008372866,0.0,-0.24828549355385604,0.0,0.6821399032464777,1.0,0.9891158220244678,1.9636329913414647,0.0,0.0,0.2760319719697799,-1.0,0.0,0.0,0.6747153711353306,1.0,0,1760608658.3417048
0.0,0.0,0.3859982058052729,0.0,-0.32666821328101736,0.0,0.6748640664212198,1.0,0.9891158220244678,1.4993928565663976,0.0,0.0,-0.4802858748895848,-1.0,0.0,0.0,0.6675187258129999,1.0,0,1760608967.504304
-0.407625722505408,0.008341811806550926,-0.7258704354095747,-0.4312134110439874,-0.6096775213558973,0.06285906954245532,0.675131440479136,1.0,0.3387070714190831,1.3909226787362778,0.0,0.0,-0.6904361852275019,-1.0,0.0,0.08743210539086192,0.22867179302763516,1.0,0,1760700694.5126603
-0.9508888432133675,-0.15707300286649892,-0.8194515395904667,-0.26687614646817037,-0.6826221337544824,0.07865588377751051,0.6588321764099231,1.0,0.8456720261285989,1.3090687248660833,0.0,0.0,0.566111862804232,-1.0,-1.0,0.10296595747984053,0.5571559415032942,1.0,1,1760708346.2953868
-1.0830578662799137,0.20458131293353155,-0.9125846135604619,0.0928711258699134,-0.4732957249605201,0.13457595644469597,0.6743630385090511,1.0,0.9271044647923711,2.113760555621288,0.0,0.0,-0.9928226230920141,-1.0,-1.0,0.28446134846780685,0.625204983892691,1.0,1,1760822534.8654604
0.787716995702606,0.8421932830978643,-0.4078620113038515,-0.20270967186199773,-0.39886242615310613,0.13556018097948597,0.6862169733800814,1.0,0.9271044647923711,1.7771954419797336,0.0,0.0,-0.2321685968487499,-1.0,-1.0,0.24091693575069023,0.6361948198369811,1.0,1,1760822839.74842
-1.6523559813277584,0.10403665208171912,0.6339028987680447,0.4650882729935706,0.2192837439882404,0.19479960088020903,0.6928869070430173,1.0,1.1992019830302916,1.3345646673899598,0.0,0.0,-0.9850629159280464,-1.0,0.0,0.2599726645563931,0.8309113529417116,1.0,0,1760942580.7014315
1.3689079552497894,0.2707019119736031,0.4909072420871286,0.21916048892409287,0.18799227943722266,0.09693052843733735,0.6563292909475811,1.0,0.05047886198971989,1.3807705836389896,0.0,0.0,-0.9964002879769617,-1.0,-1.0,0.133838822322858,0.03313075569755366,1.0,0,1760976265.6965582
-0.9901821070456595,-0.34389165410161093,0.7783557635910294,-0.12794407631229116,0.06337625717968508,0.1488635591275431,0.6899085366549699,1.0,1.2461115318798965,2.173625019130039,0.0,0.0,0.928537719948763,-1.0,-1.0,0.32357355655637154,0.8597029834681422,1.0,1,1760976572.181727
0.07284522930047291,0.572346289115127,-0.10946389401341913,-0.1247165154486799,0.2370267492623925,0.06892451411933383,0.691920806757673,1.0,1.190110808976057,1.4686611630782644,0.0,0.0,-0.865305770143714,-1.0,-1.0,0.10122675707110508,0.8234624310777402,1.0,0,1760977181.7907372
